simuID,ndrf_last,ndhf_last,ajo,bjo,njo,beta,Image1,Image2,Image3,Image4,Image5,Image6,Image7,Image8
131,0.009101,0.124411,926900000,2626830000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.131/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.131/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.131/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.131/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.131/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.131/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.131/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.131/NDH_000001.png
132,0.004168,0.131583,986700000,2626830000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.132/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.132/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.132/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.132/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.132/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.132/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.132/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.132/NDH_000001.png
133,0.019466,0.109644,807300000,2821410000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.133/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.133/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.133/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.133/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.133/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.133/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.133/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.133/NDH_000001.png
134,0.014225,0.117104,867100000,2821410000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.134/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.134/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.134/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.134/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.134/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.134/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.134/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.134/NDH_000001.png
135,0.009101,0.124411,926900000,2821410000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.135/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.135/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.135/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.135/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.135/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.135/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.135/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.135/NDH_000001.png
136,0.004168,0.131583,986700000,2821410000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.136/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.136/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.136/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.136/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.136/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.136/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.136/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.136/NDH_000001.png
137,0.019466,0.109644,807300000,3015990000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.137/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.137/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.137/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.137/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.137/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.137/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.137/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.137/NDH_000001.png
138,0.014225,0.117104,867100000,3015990000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.138/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.138/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.138/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.138/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.138/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.138/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.138/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.138/NDH_000001.png
139,0.009101,0.124411,926900000,3015990000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.139/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.139/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.139/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.139/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.139/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.139/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.139/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.139/NDH_000001.png
140,0.004168,0.131583,986700000,3015990000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.140/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.140/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.140/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.140/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.140/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.140/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.140/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.140/NDH_000001.png
141,0.019466,0.109644,807300000,3210570000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.141/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.141/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.141/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.141/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.141/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.141/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.141/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.141/NDH_000001.png
142,0.014225,0.117104,867100000,3210570000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.142/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.142/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.142/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.142/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.142/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.142/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.142/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.142/NDH_000001.png
143,0.009101,0.124411,926900000,3210570000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.143/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.143/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.143/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.143/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.143/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.143/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.143/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.143/NDH_000001.png
144,0.004168,0.131583,986700000,3210570000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.144/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.144/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.144/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.144/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.144/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.144/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.144/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.144/NDH_000001.png
145,0.019357,0.108908,807300000,2626830000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.145/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.145/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.145/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.145/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.145/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.145/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.145/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.145/NDH_000001.png
146,0.014121,0.116386,867100000,2626830000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.146/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.146/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.146/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.146/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.146/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.146/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.146/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.146/NDH_000001.png
147,0.008998,0.123703,926900000,2626830000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.147/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.147/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.147/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.147/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.147/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.147/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.147/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.147/NDH_000001.png
148,0.004067,0.130888,986700000,2626830000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.148/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.148/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.148/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.148/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.148/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.148/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.148/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.148/NDH_000001.png
149,0.019357,0.108908,807300000,2821410000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.149/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.149/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.149/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.149/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.149/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.149/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.149/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.149/NDH_000001.png
150,0.014121,0.116386,867100000,2821410000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.150/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.150/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.150/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.150/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.150/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.150/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.150/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.150/NDH_000001.png
151,0.008998,0.123703,926900000,2821410000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.151/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.151/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.151/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.151/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.151/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.151/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.151/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.151/NDH_000001.png
152,0.004067,0.130888,986700000,2821410000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.152/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.152/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.152/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.152/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.152/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.152/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.152/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.152/NDH_000001.png
153,0.019357,0.108908,807300000,3015990000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.153/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.153/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.153/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.153/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.153/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.153/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.153/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.153/NDH_000001.png
154,0.014121,0.116386,867100000,3015990000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.154/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.154/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.154/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.154/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.154/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.154/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.154/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.154/NDH_000001.png
155,0.008998,0.123703,926900000,3015990000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.155/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.155/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.155/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.155/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.155/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.155/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.155/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.155/NDH_000001.png
156,0.004067,0.130888,986700000,3015990000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.156/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.156/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.156/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.156/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.156/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.156/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.156/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.156/NDH_000001.png
157,0.019357,0.108908,807300000,3210570000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.157/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.157/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.157/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.157/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.157/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.157/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.157/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.157/NDH_000001.png
158,0.014121,0.116386,867100000,3210570000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.158/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.158/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.158/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.158/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.158/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.158/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.158/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.158/NDH_000001.png
159,0.008998,0.123703,926900000,3210570000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.159/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.159/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.159/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.159/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.159/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.159/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.159/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.159/NDH_000001.png
160,0.004067,0.130888,986700000,3210570000,0.3089667,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.160/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.160/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.160/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.160/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.160/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.160/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.160/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.160/NDH_000001.png
161,0.019248,0.108177,807300000,2626830000,0.3110333,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.161/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.161/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.161/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.161/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.161/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.161/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.161/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.161/NDH_000001.png
162,0.014018,0.115666,867100000,2626830000,0.3110333,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.162/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.162/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.162/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.162/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.162/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.162/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.162/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.162/NDH_000001.png
163,0.008903,0.122995,926900000,2626830000,0.3110333,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.163/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.163/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.163/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.163/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.163/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.163/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.163/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.163/NDH_000001.png
164,0.003959,0.130192,986700000,2626830000,0.3110333,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.164/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.164/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.164/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.164/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.164/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.164/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.164/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.164/NDH_000001.png
165,0.019248,0.108177,807300000,2821410000,0.3110333,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.165/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.165/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.165/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.165/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.165/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.165/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.165/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.165/NDH_000001.png
166,0.014018,0.115666,867100000,2821410000,0.3110333,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.166/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.166/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.166/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.166/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.166/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.166/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.166/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.166/NDH_000001.png
167,0.008903,0.122995,926900000,2821410000,0.3110333,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.167/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.167/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.167/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.167/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.167/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.167/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.167/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.167/NDH_000001.png
168,0.003959,0.130192,986700000,2821410000,0.3110333,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.168/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.168/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.168/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.168/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.168/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.168/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.168/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.168/NDH_000001.png
